"ID";"Titel";"Transportunternehmen";"Kurze Meldung";"Lange Meldung";"Erweiterte Meldung";"Endmeldung";"Start Ereigniszeitpunkt";"Ende Ereigniszeitpunkt";"Dauer [min]";"Zeitpunkt Meldung beendet";"Start Publikationszeitpunkt";"Ende Publikationszeitpunkt";"Typ";"Klassifizierung";"Template";"Medien";"Linien";"Haltestelle"
"61397a6320a6d92644ba69ef";"Linie 7: Verspätungen und Kursausfälle";"Städtische Verkehrsbetriebe Bern";"09.09.2021, 05:06 Uhr: Auf der Linie 7 ist infolge einer Betriebsstörung mit Verspätungen und Kursausfällen zu rechnen. Dauer: unbestimmt.";"09.09.2021, 05:06 Uhr: Auf der Linie 7 ist infolge einer Betriebsstörung mit Verspätungen und Kursausfällen zu rechnen. Dauer: unbestimmt.";"09.09.2021, 05:06 Uhr: Auf der Linie 7 ist infolge einer Betriebsstörung mit Verspätungen und Kursausfällen zu rechnen. Dauer: unbestimmt.";"Die Linie 7 fährt wieder nach Fahrplan. ";"09-09-2021 05:06:00";"09-09-2021 05:28:58";;"09-09-2021 05:28:58";"09-09-2021 05:06:00";"09-09-2021 05:28:58";"ungeplant";"incident.severity.INCIDENT";"Linie: Verspätung und Kursausfall";"ONLINE, MEZI, FGIBILDSCHIRM, MONITOR, INFOPOINT, TWITTER, GTFS, EPAPER, OEVPLUSCH";"7";
"61397aa7e1060b1f70023cab";"Linie 8: Verspätungen und Kursausfälle";"Städtische Verkehrsbetriebe Bern";"09.09.2021, 05:08 Uhr: Auf der Linie 8 ist infolge einer Betriebsstörung mit Verspätungen und Kursausfällen zu rechnen. Dauer: unbestimmt.";"09.09.2021, 05:08 Uhr: Auf der Linie 8 ist infolge einer Betriebsstörung mit Verspätungen und Kursausfällen zu rechnen. Dauer: unbestimmt.";"09.09.2021, 05:08 Uhr: Auf der Linie 8 ist infolge einer Betriebsstörung mit Verspätungen und Kursausfällen zu rechnen. Dauer: unbestimmt.";"Die Linie 8 fährt wieder nach Fahrplan. ";"09-09-2021 05:08:00";"09-09-2021 05:20:42";;"09-09-2021 05:20:42";"09-09-2021 05:08:00";"09-09-2021 05:20:42";"ungeplant";"incident.severity.INCIDENT";"Linie: Verspätung und Kursausfall";"ONLINE, MEZI, FGIBILDSCHIRM, MONITOR, INFOPOINT, TWITTER, GTFS, EPAPER, OEVPLUSCH";"8";
"613981a020a6d92644ba69f2";"Linie 10: Verspätungen und Kursausfälle";"Städtische Verkehrsbetriebe Bern";"09.09.2021, 05:37 Uhr: Auf der Linie 10 ist infolge einer Betriebsstörung mit Verspätungen und Kursausfällen zu rechnen. Dauer: unbestimmt.";"09.09.2021, 05:37 Uhr: Auf der Linie 10 ist infolge einer Betriebsstörung mit Verspätungen und Kursausfällen zu rechnen. Dauer: unbestimmt.";"09.09.2021, 05:37 Uhr: Auf der Linie 10 ist infolge einer Betriebsstörung mit Verspätungen und Kursausfällen zu rechnen. Dauer: unbestimmt.";"Die Linie 10 fährt wieder nach Fahrplan. ";"09-09-2021 05:37:00";"09-09-2021 05:58:00";;"09-09-2021 05:58:00";"09-09-2021 05:37:00";"09-09-2021 05:58:00";"ungeplant";"incident.severity.INCIDENT";"Linie: Verspätung und Kursausfall";"ONLINE, MEZI, FGIBILDSCHIRM, MONITOR, INFOPOINT, TWITTER, GTFS, EPAPER, OEVPLUSCH";"10";
"61398b6e20a6d92644ba69f7";"Linie 27: Haltestellen Bümpliz Nord Bahnhof und Bümpliz Schloss nicht bedient";"Städtische Verkehrsbetriebe Bern";"09.09.2021, 06:19 Uhr: Die Haltestellen Bümpliz Nord Bahnhof und Bümpliz Schloss der Linie 27 sind infolge Blaulichteinsatzes nicht bedient. Benutzen Sie bitte die Haltestelle Brünnenstrasse. Dauer: bis Freitag, 10.9. Betriebsschluss.";"09.09.2021, 06:19 Uhr: Die Haltestellen Bümpliz Nord Bahnhof und Bümpliz Schloss der Linie 27 sind infolge Blaulichteinsatzes nicht bedient. Benutzen Sie bitte die Haltestelle Brünnenstrasse. Dauer: bis Freitag, 10.9. Betriebsschluss.";"09.09.2021, 06:19 Uhr: Die Haltestellen Bümpliz Nord Bahnhof und Bümpliz Schloss der Linie 27 sind infolge Blaulichteinsatzes nicht bedient. Benutzen Sie bitte die Haltestelle Brünnenstrasse. Dauer: bis Freitag, 10.9. Betriebsschluss.";"Die Haltestellen Bümpliz Nord Bahnhof und Bümpliz Schloss der Linie 27 werden wieder normal bedient.";"09-09-2021 06:19:00";"11-09-2021 09:41:19";;"11-09-2021 09:41:19";"09-09-2021 06:19:00";"11-09-2021 09:41:19";"ungeplant";"incident.severity.INCIDENT";"Haltestelle einer Linie: Nicht bedient";"TWITTER, MEZI, FGIBILDSCHIRM, EPAPER, OEVPLUSCH, GTFS";"27";
"61398b6e20a6d92644ba69f7";"Linie 27: Haltestellen Bümpliz Nord Bahnhof und Bümpliz Schloss nicht bedient";"Städtische Verkehrsbetriebe Bern";"09.09.2021, 06:19 Uhr: Die Haltestellen Bümpliz Nord Bahnhof und Bümpliz Schloss der Linie 27 sind infolge Blaulichteinsatzes nicht bedient. Benutzen Sie bitte die Haltestelle Brünnenstrasse. Dauer: bis Freitag, 10.9. Betriebsschluss.";"09.09.2021, 06:19 Uhr: Die Haltestellen Bümpliz Nord Bahnhof und Bümpliz Schloss der Linie 27 sind infolge Blaulichteinsatzes nicht bedient. Benutzen Sie bitte die Haltestelle Brünnenstrasse. Dauer: bis Freitag, 10.9. Betriebsschluss.";"09.09.2021, 06:19 Uhr: Die Haltestellen Bümpliz Nord Bahnhof und Bümpliz Schloss der Linie 27 sind infolge Blaulichteinsatzes nicht bedient. Benutzen Sie bitte die Haltestelle Brünnenstrasse. Dauer: bis Freitag, 10.9. Betriebsschluss.";"Die Haltestellen Bümpliz Nord Bahnhof und Bümpliz Schloss der Linie 27 werden wieder normal bedient.";"09-09-2021 06:19:00";"11-09-2021 09:41:19";;"11-09-2021 09:41:19";"09-09-2021 06:19:00";"11-09-2021 09:41:19";"ungeplant";"incident.severity.INCIDENT";"Haltestelle einer Linie: Nicht bedient";"TWITTER, MEZI, FGIBILDSCHIRM, EPAPER, OEVPLUSCH, GTFS";"27";"Bern Bümpliz Nord, Bahnhof"
"61398b6e20a6d92644ba69f7";"Linie 27: Haltestellen Bümpliz Nord Bahnhof und Bümpliz Schloss nicht bedient";"Städtische Verkehrsbetriebe Bern";"09.09.2021, 06:19 Uhr: Die Haltestellen Bümpliz Nord Bahnhof und Bümpliz Schloss der Linie 27 sind infolge Blaulichteinsatzes nicht bedient. Benutzen Sie bitte die Haltestelle Brünnenstrasse. Dauer: bis Freitag, 10.9. Betriebsschluss.";"09.09.2021, 06:19 Uhr: Die Haltestellen Bümpliz Nord Bahnhof und Bümpliz Schloss der Linie 27 sind infolge Blaulichteinsatzes nicht bedient. Benutzen Sie bitte die Haltestelle Brünnenstrasse. Dauer: bis Freitag, 10.9. Betriebsschluss.";"09.09.2021, 06:19 Uhr: Die Haltestellen Bümpliz Nord Bahnhof und Bümpliz Schloss der Linie 27 sind infolge Blaulichteinsatzes nicht bedient. Benutzen Sie bitte die Haltestelle Brünnenstrasse. Dauer: bis Freitag, 10.9. Betriebsschluss.";"Die Haltestellen Bümpliz Nord Bahnhof und Bümpliz Schloss der Linie 27 werden wieder normal bedient.";"09-09-2021 06:19:00";"11-09-2021 09:41:19";;"11-09-2021 09:41:19";"09-09-2021 06:19:00";"11-09-2021 09:41:19";"ungeplant";"incident.severity.INCIDENT";"Haltestelle einer Linie: Nicht bedient";"TWITTER, MEZI, FGIBILDSCHIRM, EPAPER, OEVPLUSCH, GTFS";"27";"Bümpliz, Schloss"
"61398ea6e1060b1f70023cae";"Linie 3: Verspätungen und Kursausfälle";"Städtische Verkehrsbetriebe Bern";"09.09.2021, 06:33 Uhr: Auf der Linie 3 ist infolge einer Betriebsstörung mit Verspätungen und Kursausfällen zu rechnen. Dauer: unbestimmt.";"09.09.2021, 06:33 Uhr: Auf der Linie 3 ist infolge einer Betriebsstörung mit Verspätungen und Kursausfällen zu rechnen. Dauer: unbestimmt.";"09.09.2021, 06:33 Uhr: Auf der Linie 3 ist infolge einer Betriebsstörung mit Verspätungen und Kursausfällen zu rechnen. Dauer: unbestimmt.";"Die Linie 3 fährt wieder nach Fahrplan. ";"09-09-2021 06:33:00";"09-09-2021 06:42:48";;"09-09-2021 06:42:48";"09-09-2021 06:33:00";"09-09-2021 06:42:48";"ungeplant";"incident.severity.INCIDENT";"Linie: Verspätung und Kursausfall";"ONLINE, MEZI, FGIBILDSCHIRM, MONITOR, INFOPOINT, TWITTER, GTFS, EPAPER, OEVPLUSCH";"3";
"6139970a20a6d92644ba69fe";"Linie 27: Haltestellen Bümpliz Nord Bahnhof und Bümpliz Schloss nicht bedient";"Städtische Verkehrsbetriebe Bern";"09.09.2021, 07:08 Uhr: Die Haltestellen Bümpliz Nord Bahnhof und Bümpliz Schloss der Linie 27 sind infolge Blaulichteinsatzes nicht bedient. Benutzen Sie bitte die Haltestelle Brünnenstrasse. Dauer: unbestimmt";"09.09.2021, 07:08 Uhr: Die Haltestellen Bümpliz Nord Bahnhof und Bümpliz Schloss der Linie 27 sind infolge Blaulichteinsatzes nicht bedient. Benutzen Sie bitte die Haltestelle Brünnenstrasse. Dauer: unbestimmt";"09.09.2021, 07:08 Uhr: Die Haltestellen Bümpliz Nord Bahnhof und Bümpliz Schloss der Linie 27 sind infolge Blaulichteinsatzes nicht bedient. Benutzen Sie bitte die Haltestelle Brünnenstrasse. Dauer: unbestimmt";"Die Haltestellen Bümpliz Nord Bahnhof und Bümpliz Schloss der Linie 27 werden wieder normal bedient.";"09-09-2021 07:08:00";"09-09-2021 07:09:56";;"09-09-2021 07:09:56";"09-09-2021 07:08:00";"09-09-2021 07:09:56";"ungeplant";"incident.severity.INCIDENT";"Haltestelle einer Linie: Nicht bedient";"TWITTER";"27";
"6139970a20a6d92644ba69fe";"Linie 27: Haltestellen Bümpliz Nord Bahnhof und Bümpliz Schloss nicht bedient";"Städtische Verkehrsbetriebe Bern";"09.09.2021, 07:08 Uhr: Die Haltestellen Bümpliz Nord Bahnhof und Bümpliz Schloss der Linie 27 sind infolge Blaulichteinsatzes nicht bedient. Benutzen Sie bitte die Haltestelle Brünnenstrasse. Dauer: unbestimmt";"09.09.2021, 07:08 Uhr: Die Haltestellen Bümpliz Nord Bahnhof und Bümpliz Schloss der Linie 27 sind infolge Blaulichteinsatzes nicht bedient. Benutzen Sie bitte die Haltestelle Brünnenstrasse. Dauer: unbestimmt";"09.09.2021, 07:08 Uhr: Die Haltestellen Bümpliz Nord Bahnhof und Bümpliz Schloss der Linie 27 sind infolge Blaulichteinsatzes nicht bedient. Benutzen Sie bitte die Haltestelle Brünnenstrasse. Dauer: unbestimmt";"Die Haltestellen Bümpliz Nord Bahnhof und Bümpliz Schloss der Linie 27 werden wieder normal bedient.";"09-09-2021 07:08:00";"09-09-2021 07:09:56";;"09-09-2021 07:09:56";"09-09-2021 07:08:00";"09-09-2021 07:09:56";"ungeplant";"incident.severity.INCIDENT";"Haltestelle einer Linie: Nicht bedient";"TWITTER";"27";"Bern Bümpliz Nord, Bahnhof"
"6139970a20a6d92644ba69fe";"Linie 27: Haltestellen Bümpliz Nord Bahnhof und Bümpliz Schloss nicht bedient";"Städtische Verkehrsbetriebe Bern";"09.09.2021, 07:08 Uhr: Die Haltestellen Bümpliz Nord Bahnhof und Bümpliz Schloss der Linie 27 sind infolge Blaulichteinsatzes nicht bedient. Benutzen Sie bitte die Haltestelle Brünnenstrasse. Dauer: unbestimmt";"09.09.2021, 07:08 Uhr: Die Haltestellen Bümpliz Nord Bahnhof und Bümpliz Schloss der Linie 27 sind infolge Blaulichteinsatzes nicht bedient. Benutzen Sie bitte die Haltestelle Brünnenstrasse. Dauer: unbestimmt";"09.09.2021, 07:08 Uhr: Die Haltestellen Bümpliz Nord Bahnhof und Bümpliz Schloss der Linie 27 sind infolge Blaulichteinsatzes nicht bedient. Benutzen Sie bitte die Haltestelle Brünnenstrasse. Dauer: unbestimmt";"Die Haltestellen Bümpliz Nord Bahnhof und Bümpliz Schloss der Linie 27 werden wieder normal bedient.";"09-09-2021 07:08:00";"09-09-2021 07:09:56";;"09-09-2021 07:09:56";"09-09-2021 07:08:00";"09-09-2021 07:09:56";"ungeplant";"incident.severity.INCIDENT";"Haltestelle einer Linie: Nicht bedient";"TWITTER";"27";"Bümpliz, Schloss"
"613a2b7320a6d92644ba6a0d";"Linie 17: Unregelmässiger Betrieb ";"Städtische Verkehrsbetriebe Bern";"09.09.2021, 17:41 Uhr: Auf der Linie 17 ist infolge Verkehrsüberlastung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"09.09.2021, 17:41 Uhr: Auf der Linie 17 ist infolge Verkehrsüberlastung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"09.09.2021, 17:41 Uhr: Auf der Linie 17 ist infolge Verkehrsüberlastung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"Die Linie 17 fährt wieder nach Fahrplan. ";"09-09-2021 17:42:00";"09-09-2021 21:07:06";;"09-09-2021 21:07:06";"09-09-2021 17:42:00";"09-09-2021 21:07:06";"ungeplant";"incident.severity.INCIDENT";"Linie: Unregelmässiger Betrieb ";"ONLINE, MEZI, FGIBILDSCHIRM, MONITOR, INFOPOINT, TWITTER, GTFS, EPAPER, OEVPLUSCH";"17";
"613a472220a6d92644ba6a13";"Linien 3, 6, 6A, 7, 8, 9, 9A, 11, 12, 17, 20 und 21: Unregelmässiger Betrieb ";"Städtische Verkehrsbetriebe Bern";"09.09.2021, 19:39 Uhr: Auf den Linien 3, 6, 6A, 7, 8, 9, 9A, 11, 12, 17, 20 und 21 ist infolge einer Kundgebung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"09.09.2021, 19:39 Uhr: Auf den Linien 3, 6, 6A, 7, 8, 9, 9A, 11, 12, 17, 20 und 21 ist infolge einer Kundgebung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"09.09.2021, 19:39 Uhr: Auf den Linien 3, 6, 6A, 7, 8, 9, 9A, 11, 12, 17, 20 und 21 ist infolge einer Kundgebung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"Die Linien 3, 6, 6A, 7, 8, 9, 9A, 11, 12, 17, 20 und 21 fahren wieder nach Fahrplan. ";"09-09-2021 19:40:00";"09-09-2021 22:26:55";;"09-09-2021 22:26:55";"09-09-2021 19:40:00";"09-09-2021 22:26:55";"ungeplant";"incident.severity.INCIDENT";"Linie: Unregelmässiger Betrieb ";"ONLINE, MEZI, FGIBILDSCHIRM, MONITOR, INFOPOINT, TWITTER, GTFS, EPAPER, OEVPLUSCH";"3";
"613a472220a6d92644ba6a13";"Linien 3, 6, 6A, 7, 8, 9, 9A, 11, 12, 17, 20 und 21: Unregelmässiger Betrieb ";"Städtische Verkehrsbetriebe Bern";"09.09.2021, 19:39 Uhr: Auf den Linien 3, 6, 6A, 7, 8, 9, 9A, 11, 12, 17, 20 und 21 ist infolge einer Kundgebung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"09.09.2021, 19:39 Uhr: Auf den Linien 3, 6, 6A, 7, 8, 9, 9A, 11, 12, 17, 20 und 21 ist infolge einer Kundgebung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"09.09.2021, 19:39 Uhr: Auf den Linien 3, 6, 6A, 7, 8, 9, 9A, 11, 12, 17, 20 und 21 ist infolge einer Kundgebung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"Die Linien 3, 6, 6A, 7, 8, 9, 9A, 11, 12, 17, 20 und 21 fahren wieder nach Fahrplan. ";"09-09-2021 19:40:00";"09-09-2021 22:26:55";;"09-09-2021 22:26:55";"09-09-2021 19:40:00";"09-09-2021 22:26:55";"ungeplant";"incident.severity.INCIDENT";"Linie: Unregelmässiger Betrieb ";"ONLINE, MEZI, FGIBILDSCHIRM, MONITOR, INFOPOINT, TWITTER, GTFS, EPAPER, OEVPLUSCH";"6";
"613a472220a6d92644ba6a13";"Linien 3, 6, 6A, 7, 8, 9, 9A, 11, 12, 17, 20 und 21: Unregelmässiger Betrieb ";"Städtische Verkehrsbetriebe Bern";"09.09.2021, 19:39 Uhr: Auf den Linien 3, 6, 6A, 7, 8, 9, 9A, 11, 12, 17, 20 und 21 ist infolge einer Kundgebung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"09.09.2021, 19:39 Uhr: Auf den Linien 3, 6, 6A, 7, 8, 9, 9A, 11, 12, 17, 20 und 21 ist infolge einer Kundgebung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"09.09.2021, 19:39 Uhr: Auf den Linien 3, 6, 6A, 7, 8, 9, 9A, 11, 12, 17, 20 und 21 ist infolge einer Kundgebung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"Die Linien 3, 6, 6A, 7, 8, 9, 9A, 11, 12, 17, 20 und 21 fahren wieder nach Fahrplan. ";"09-09-2021 19:40:00";"09-09-2021 22:26:55";;"09-09-2021 22:26:55";"09-09-2021 19:40:00";"09-09-2021 22:26:55";"ungeplant";"incident.severity.INCIDENT";"Linie: Unregelmässiger Betrieb ";"ONLINE, MEZI, FGIBILDSCHIRM, MONITOR, INFOPOINT, TWITTER, GTFS, EPAPER, OEVPLUSCH";"6A";
"613a472220a6d92644ba6a13";"Linien 3, 6, 6A, 7, 8, 9, 9A, 11, 12, 17, 20 und 21: Unregelmässiger Betrieb ";"Städtische Verkehrsbetriebe Bern";"09.09.2021, 19:39 Uhr: Auf den Linien 3, 6, 6A, 7, 8, 9, 9A, 11, 12, 17, 20 und 21 ist infolge einer Kundgebung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"09.09.2021, 19:39 Uhr: Auf den Linien 3, 6, 6A, 7, 8, 9, 9A, 11, 12, 17, 20 und 21 ist infolge einer Kundgebung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"09.09.2021, 19:39 Uhr: Auf den Linien 3, 6, 6A, 7, 8, 9, 9A, 11, 12, 17, 20 und 21 ist infolge einer Kundgebung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"Die Linien 3, 6, 6A, 7, 8, 9, 9A, 11, 12, 17, 20 und 21 fahren wieder nach Fahrplan. ";"09-09-2021 19:40:00";"09-09-2021 22:26:55";;"09-09-2021 22:26:55";"09-09-2021 19:40:00";"09-09-2021 22:26:55";"ungeplant";"incident.severity.INCIDENT";"Linie: Unregelmässiger Betrieb ";"ONLINE, MEZI, FGIBILDSCHIRM, MONITOR, INFOPOINT, TWITTER, GTFS, EPAPER, OEVPLUSCH";"7";
"613a472220a6d92644ba6a13";"Linien 3, 6, 6A, 7, 8, 9, 9A, 11, 12, 17, 20 und 21: Unregelmässiger Betrieb ";"Städtische Verkehrsbetriebe Bern";"09.09.2021, 19:39 Uhr: Auf den Linien 3, 6, 6A, 7, 8, 9, 9A, 11, 12, 17, 20 und 21 ist infolge einer Kundgebung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"09.09.2021, 19:39 Uhr: Auf den Linien 3, 6, 6A, 7, 8, 9, 9A, 11, 12, 17, 20 und 21 ist infolge einer Kundgebung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"09.09.2021, 19:39 Uhr: Auf den Linien 3, 6, 6A, 7, 8, 9, 9A, 11, 12, 17, 20 und 21 ist infolge einer Kundgebung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"Die Linien 3, 6, 6A, 7, 8, 9, 9A, 11, 12, 17, 20 und 21 fahren wieder nach Fahrplan. ";"09-09-2021 19:40:00";"09-09-2021 22:26:55";;"09-09-2021 22:26:55";"09-09-2021 19:40:00";"09-09-2021 22:26:55";"ungeplant";"incident.severity.INCIDENT";"Linie: Unregelmässiger Betrieb ";"ONLINE, MEZI, FGIBILDSCHIRM, MONITOR, INFOPOINT, TWITTER, GTFS, EPAPER, OEVPLUSCH";"8";
"613a472220a6d92644ba6a13";"Linien 3, 6, 6A, 7, 8, 9, 9A, 11, 12, 17, 20 und 21: Unregelmässiger Betrieb ";"Städtische Verkehrsbetriebe Bern";"09.09.2021, 19:39 Uhr: Auf den Linien 3, 6, 6A, 7, 8, 9, 9A, 11, 12, 17, 20 und 21 ist infolge einer Kundgebung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"09.09.2021, 19:39 Uhr: Auf den Linien 3, 6, 6A, 7, 8, 9, 9A, 11, 12, 17, 20 und 21 ist infolge einer Kundgebung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"09.09.2021, 19:39 Uhr: Auf den Linien 3, 6, 6A, 7, 8, 9, 9A, 11, 12, 17, 20 und 21 ist infolge einer Kundgebung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"Die Linien 3, 6, 6A, 7, 8, 9, 9A, 11, 12, 17, 20 und 21 fahren wieder nach Fahrplan. ";"09-09-2021 19:40:00";"09-09-2021 22:26:55";;"09-09-2021 22:26:55";"09-09-2021 19:40:00";"09-09-2021 22:26:55";"ungeplant";"incident.severity.INCIDENT";"Linie: Unregelmässiger Betrieb ";"ONLINE, MEZI, FGIBILDSCHIRM, MONITOR, INFOPOINT, TWITTER, GTFS, EPAPER, OEVPLUSCH";"9";
"613a472220a6d92644ba6a13";"Linien 3, 6, 6A, 7, 8, 9, 9A, 11, 12, 17, 20 und 21: Unregelmässiger Betrieb ";"Städtische Verkehrsbetriebe Bern";"09.09.2021, 19:39 Uhr: Auf den Linien 3, 6, 6A, 7, 8, 9, 9A, 11, 12, 17, 20 und 21 ist infolge einer Kundgebung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"09.09.2021, 19:39 Uhr: Auf den Linien 3, 6, 6A, 7, 8, 9, 9A, 11, 12, 17, 20 und 21 ist infolge einer Kundgebung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"09.09.2021, 19:39 Uhr: Auf den Linien 3, 6, 6A, 7, 8, 9, 9A, 11, 12, 17, 20 und 21 ist infolge einer Kundgebung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"Die Linien 3, 6, 6A, 7, 8, 9, 9A, 11, 12, 17, 20 und 21 fahren wieder nach Fahrplan. ";"09-09-2021 19:40:00";"09-09-2021 22:26:55";;"09-09-2021 22:26:55";"09-09-2021 19:40:00";"09-09-2021 22:26:55";"ungeplant";"incident.severity.INCIDENT";"Linie: Unregelmässiger Betrieb ";"ONLINE, MEZI, FGIBILDSCHIRM, MONITOR, INFOPOINT, TWITTER, GTFS, EPAPER, OEVPLUSCH";"9A";
"613a472220a6d92644ba6a13";"Linien 3, 6, 6A, 7, 8, 9, 9A, 11, 12, 17, 20 und 21: Unregelmässiger Betrieb ";"Städtische Verkehrsbetriebe Bern";"09.09.2021, 19:39 Uhr: Auf den Linien 3, 6, 6A, 7, 8, 9, 9A, 11, 12, 17, 20 und 21 ist infolge einer Kundgebung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"09.09.2021, 19:39 Uhr: Auf den Linien 3, 6, 6A, 7, 8, 9, 9A, 11, 12, 17, 20 und 21 ist infolge einer Kundgebung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"09.09.2021, 19:39 Uhr: Auf den Linien 3, 6, 6A, 7, 8, 9, 9A, 11, 12, 17, 20 und 21 ist infolge einer Kundgebung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"Die Linien 3, 6, 6A, 7, 8, 9, 9A, 11, 12, 17, 20 und 21 fahren wieder nach Fahrplan. ";"09-09-2021 19:40:00";"09-09-2021 22:26:55";;"09-09-2021 22:26:55";"09-09-2021 19:40:00";"09-09-2021 22:26:55";"ungeplant";"incident.severity.INCIDENT";"Linie: Unregelmässiger Betrieb ";"ONLINE, MEZI, FGIBILDSCHIRM, MONITOR, INFOPOINT, TWITTER, GTFS, EPAPER, OEVPLUSCH";"11";
"613a472220a6d92644ba6a13";"Linien 3, 6, 6A, 7, 8, 9, 9A, 11, 12, 17, 20 und 21: Unregelmässiger Betrieb ";"Städtische Verkehrsbetriebe Bern";"09.09.2021, 19:39 Uhr: Auf den Linien 3, 6, 6A, 7, 8, 9, 9A, 11, 12, 17, 20 und 21 ist infolge einer Kundgebung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"09.09.2021, 19:39 Uhr: Auf den Linien 3, 6, 6A, 7, 8, 9, 9A, 11, 12, 17, 20 und 21 ist infolge einer Kundgebung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"09.09.2021, 19:39 Uhr: Auf den Linien 3, 6, 6A, 7, 8, 9, 9A, 11, 12, 17, 20 und 21 ist infolge einer Kundgebung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"Die Linien 3, 6, 6A, 7, 8, 9, 9A, 11, 12, 17, 20 und 21 fahren wieder nach Fahrplan. ";"09-09-2021 19:40:00";"09-09-2021 22:26:55";;"09-09-2021 22:26:55";"09-09-2021 19:40:00";"09-09-2021 22:26:55";"ungeplant";"incident.severity.INCIDENT";"Linie: Unregelmässiger Betrieb ";"ONLINE, MEZI, FGIBILDSCHIRM, MONITOR, INFOPOINT, TWITTER, GTFS, EPAPER, OEVPLUSCH";"12";
"613a472220a6d92644ba6a13";"Linien 3, 6, 6A, 7, 8, 9, 9A, 11, 12, 17, 20 und 21: Unregelmässiger Betrieb ";"Städtische Verkehrsbetriebe Bern";"09.09.2021, 19:39 Uhr: Auf den Linien 3, 6, 6A, 7, 8, 9, 9A, 11, 12, 17, 20 und 21 ist infolge einer Kundgebung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"09.09.2021, 19:39 Uhr: Auf den Linien 3, 6, 6A, 7, 8, 9, 9A, 11, 12, 17, 20 und 21 ist infolge einer Kundgebung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"09.09.2021, 19:39 Uhr: Auf den Linien 3, 6, 6A, 7, 8, 9, 9A, 11, 12, 17, 20 und 21 ist infolge einer Kundgebung mit unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"Die Linien 3, 6, 6A, 7, 8, 9, 9A, 11, 12, 17, 20 und 21 fahren wieder nach Fahrplan. ";"09-09-2021 19:40:00";"09-09-2021 22:26:55";;"09-09-2021 22:26:55";"09-09-2021 19:40:00";"09-09-2021 22:26:55";"ungeplant";"incident.severity.INCIDENT";"Linie: Unregelmässiger Betrieb ";"ONLINE, MEZI, FGIBILDSCHIRM, MONITOR, INFOPOINT, TWITTER, GTFS, EPAPER, OEVPLUSCH";"17";
